distID,DistNum,ValueDIST,districtNAMEdist,countyNAMEdist,districtTYPEdist,districtSIZEdist,gradesSERVEDdist,AdministratorDIST,AddressDIST,cityNAMEdist,StateDIST,ZipDIST,TelephoneDIST,LatitudeDIST,LongitudeDIST,NoteDIST
400560020260000,0020,"Northwestern CUSD 2, Macoupin County",Northwestern CUSD 2,Macoupin,UNIT,SMALL,P-12,Mr. Patrick Bowman,30953 Route 111,Palmyra,IL,62674 6304,217436-2210,39.43466810,-90.02990432,- -
400310030260000,0030,"North Greene CUSD 3, Greene County",North Greene CUSD 3,Greene,UNIT,MEDIUM,P-12,Mr. Lawrence Coultas,407 N Main St,White Hall,IL,62092 1148,217374-2842,39.44085850,-90.40330239,- -
400560340260000,0340,"North Mac CUSD 34, Macoupin County",North Mac CUSD 34,Macoupin,UNIT,MEDIUM,P-12,Ms. Marica Cullen,525 N 3rd St,Girard,IL,62640 1157,217627-2915,39.44220698,-89.78067180,- -
110870010260000,0010,"Windsor CUSD 1, Shelby County",Windsor CUSD 1,Shelby,UNIT,SMALL,P-12,Mr. Gavin Sronce,1424 Minnesota Ave,Windsor,IL,61957 1010,217459-2636,39.44228699,-88.60168572,- -
010750030260000,0030,"Pleasant Hill CUSD 3, Pike County",Pleasant Hill CUSD 3,Pike,UNIT,SMALL,P-12,Mr. Ron Edwards,PO Box 277,Pleasant Hill,IL,62366 0277,217734-2311,39.45999248,-90.89436096,- -
110150020260000,0020,"Mattoon CUSD 2, Coles County",Mattoon CUSD 2,Coles,UNIT,LARGE,P-12,Mr. Larry Lilly,1701 Charleston Ave,Mattoon,IL,61938 3936,217238-8850,39.48143494,-88.37518033,- -
110150010260000,0010,"Charleston CUSD 1, Coles County",Charleston CUSD 1,Coles,UNIT,LARGE,P-12,Mr. Jim Littleford,410 W Polk Ave,Charleston,IL,61920 2557,217639-1000,39.48791023,-88.18669425,- -
110870210260000,0210,"Central A & M CUD 21, Shelby County",Central A & M CUD 21,Shelby,UNIT,MEDIUM,K-12,Dr. DeAnn M Heck,105 N College St,Assumption,IL,62510 1032,217226-4042,39.52131588,-89.05551782,- -
110230030260000,0030,"Kansas CUSD 3, Edgar County",Kansas CUSD 3,Edgar,UNIT,SMALL,P-12,Mr. John L Hasten,310 S Front,Kansas,IL,61933 6205,217948-5174,39.54835948,-87.91706158,- -
030110030260000,0030,"Taylorville CUSD 3, Christian County",Taylorville CUSD 3,Christian,UNIT,LARGE,P-12,Dr. Greggory Fuerstenau,512 W Spresser St,Taylorville,IL,62568 1849,217824-4951,39.55259438,-89.30012583,- -
030110140240000,0140,"South Fork SD 14, Christian County",South Fork SD 14,Christian,UNIT,SMALL,P-12,Mr. Ronald Graham,PO Box 20,Kincaid,IL,62540 0020,217237-4333,39.58382679,-89.41845270,- -
510840110260000,0110,"Pawnee CUSD 11, Sangamon County",Pawnee CUSD 11,Sangamon,UNIT,MEDIUM,P-12,Mr. Gary M Alexander,810 4th St,Pawnee,IL,62558 9680,217625-2471,39.59261365,-89.57696046,- -
010690060260000,0060,"Waverly CUSD 6, Morgan County",Waverly CUSD 6,Morgan,UNIT,SMALL,P-12,Mr. Dustin W Day,201 N Miller St,Waverly,IL,62692 1041,217435-8121,39.59265090,-89.95978810,- -
510840100260000,0100,"Auburn CUSD 10, Sangamon County",Auburn CUSD 10,Sangamon,UNIT,MEDIUM,P-12,Mr. Darren J Root,606 W North St,Auburn,IL,62615 1144,217438-6164,39.59589761,-89.74787357,- -
010750100260000,0100,"Pikeland CUSD 10, Pike County",Pikeland CUSD 10,Pike,UNIT,MEDIUM,P-12,Mrs. Paula Hawley,512 S Madison St,Pittsfield,IL,62363 1960,217285-2147,39.60276288,-90.80599067,- -
110703000260000,3000,"Sullivan CUSD 300, Moultrie County",Sullivan CUSD 300,Moultrie,UNIT,MEDIUM,P-12,Mr. Brad Tuttle,725 N Main St,Sullivan,IL,61951 1540,217728-8341,39.60545401,-88.60763353,- -
110230040260000,0040,"Paris CUSD 4, Edgar County",Paris CUSD 4,Edgar,UNIT,SMALL,P-12,Mrs. Lorraine A Bailey,15601 US Highway 150,Paris,IL,61944 6071,217465-5391,39.60667075,-87.67184000,- -
110230950250000,0950,"Paris-Union SD 95, Edgar County",Paris-Union SD 95,Edgar,UNIT,MEDIUM,P-12,Mrs. Connie Sutton,300 S Eads Ave,Paris,IL,61944 1938,217465-8448,39.60942934,-87.67962407,- -
010860010260000,0010,"Winchester CUSD 1, Scott County",Winchester CUSD 1,Scott,UNIT,MEDIUM,P-12,Mr. David C Roberts,149 S Elm St,Winchester,IL,62694 1246,217742-3175,39.62722004,-90.46031389,- -
110703020260000,3020,"Okaw Valley CUSD 302, Moultrie County",Okaw Valley CUSD 302,Moultrie,UNIT,MEDIUM,P-12,Mr. Kent Stauder,PO Box 97,Bethany,IL,61914 0097,217665-3232,39.63543056,-88.76476034,- -
030110040260000,0040,"Edinburg CUSD 4, Christian County",Edinburg CUSD 4,Christian,UNIT,SMALL,P-12,Mr. Fred Lamkey,100 E Martin St,Edinburg,IL,62531 9713,217623-5603,39.65976910,-89.38787198,- -
510840050260000,0050,"Ball Chatham CUSD 5, Sangamon County",Ball Chatham CUSD 5,Sangamon,UNIT,LARGE,P-12,Dr. Douglas A Wood,201 W Mulberry St,Chatham,IL,62629 1329,217483-2416,39.67535981,-89.70722454,- -
110213060260000,3060,"Arcola CUSD 306, Douglas County",Arcola CUSD 306,Douglas,UNIT,MEDIUM,P-12,Mr. Tom Mulligan,351 W Washington St,Arcola,IL,61910 1120,217268-4963,39.68384434,-88.31649352,- -
010750120260000,0120,"Western CUSD 12, Pike County",Western CUSD 12,Pike,UNIT,MEDIUM,P-12,Mr. Terry A Robertson,401 McDonough St,Barry,IL,62312 1031,217335-2323,39.69633508,-91.04480994,- -
390550150260000,0150,"Meridian CUSD 15, Macon County",Meridian CUSD 15,Macon,UNIT,MEDIUM,P-12,Mr. Daniel Brue,PO Box 347,Macon,IL,62544 0347,217764-5269,39.70641187,-88.96787203,- -
110213050260000,3050,"Arthur CUSD 305, Douglas County",Arthur CUSD 305,Douglas,UNIT,MEDIUM,P-12,Mr. Kenneth Schwengel,301 E Columbia St,Arthur,IL,61911 1403,217543-2511,39.71027629,-88.46889574,- -
51084003A260000,003A,"Rochester CUSD 3A, Sangamon County",Rochester CUSD 3A,Sangamon,UNIT,LARGE,P-12,Dr. Thomas E Bertrand,4 Rocket Dr,Rochester,IL,62563 9282,217498-6210,39.71567223,-89.50301641,- -
510840160260000,0160,"New Berlin CUSD 16, Sangamon County",New Berlin CUSD 16,Sangamon,UNIT,MEDIUM,P-12,Mr. Adam Ehrman,600 N Cedar St,New Berlin,IL,62670 4608,217488-2040,39.72893006,-89.91464092,- -
010750040260000,0040,"Griggsville-Perry CUSD 4, Pike County",Griggsville-Perry CUSD 4,Pike,UNIT,SMALL,P-12,Dr. Janet Gladu,PO Box 439,Griggsville,IL,62340 0439,217833-2352,39.72895894,-90.72484754,- -
010860020260000,0020,"Scott-Morgan CUSD 2, Scott County",Scott-Morgan CUSD 2,Scott,UNIT,SMALL,P-12,Mr. Kevin Blankenship,PO Box 230,Bluffs,IL,62621 0230,217754-3351,39.73139786,-90.53019354,- -
010691170220000,1170,"Jacksonville SD 117, Morgan County",Jacksonville SD 117,Morgan,UNIT,LARGE,P-12,Mr. Steve Ptacek,516 Jordan St,Jacksonville,IL,62650 1997,217243-9411,39.73562090,-90.23535665,- -
010690010260000,0010,"Franklin CUSD 1, Morgan County",Franklin CUSD 1,Morgan,UNIT,SMALL,P-12,Mr. Andy J Stremlau,PO Box 140,Alexander,IL,62601 0140,217478-3011,39.74870755,-90.04083595,- -
390550030260000,0030,"Mt Zion CUSD 3, Macon County",Mt Zion CUSD 3,Macon,UNIT,LARGE,P-12,Dr. Travis Roundcount,455 Elm St,Mt Zion,IL,62549 1314,217864-2366,39.76988188,-88.87539160,- -
110230010260000,0010,"Shiloh CUSD 1, Edgar County",Shiloh CUSD 1,Edgar,UNIT,SMALL,P-12,Dr. K Allen Hall,21751 N 575th St,Hume,IL,61932 7013,217887-2364,39.78790728,-87.86010519,- -
110230060260000,0060,"Edgar County CUD 6, Edgar County",Edgar County CUD 6,Edgar,UNIT,SMALL,P-12,Dr. Steven Neil Poznic,23231 IL Highway 1,Chrisman,IL,61924 7801,217269-2513,39.79186487,-87.65451903,- -
651089000800000,9000, State Of Illinois,State Of Illinois,State Of Illinois,OTHER,OTHER,"P-2,4-12",Kristine A Smith,PO Box 19429,Springfield,IL,62794 9429,217524-7552,39.79471099,-89.62496013,- -
110213010260000,3010,"Tuscola CUSD 301, Douglas County",Tuscola CUSD 301,Douglas,UNIT,MEDIUM,P-12,Mr. Michael Smith,409 S Prairie St,Tuscola,IL,61953 1770,217253-4241,39.79635067,-88.27328704,- -
510841860250000,1860,"Springfield SD 186, Sangamon County",Springfield SD 186,Sangamon,UNIT,LARGE,P-12,Mrs. Jennifer E Gill,1900 W Monroe St,Springfield,IL,62704 1531,217525-3002,39.79957356,-89.68498407,- -
010690110260000,0110,"Meredosia-Chambersburg CUSD 11, Morgan County",Meredosia-Chambersburg CUSD 11,Morgan,UNIT,SMALL,P-12,Mr. Ron L Gilbert,PO Box 440,Meredosia,IL,62665 0440,217584-1744,39.81731518,-90.53388809,- -
010010010260000,0010,"Payson CUSD 1, Adams County",Payson CUSD 1,Adams,UNIT,MEDIUM,P-12,Mrs. Donna Veile,404 W State St # 1,Payson,IL,62360 1041,217656-3323,39.81811128,-91.24810177,- -
010690270260000,0270,"Triopia CUSD 27, Morgan County",Triopia CUSD 27,Morgan,UNIT,SMALL,P-12,Mr. Steve Eisenhauer,2204 Concord Arenzville Rd,Concord,IL,62631 5017,217457-2283,39.84007792,-90.37321601,- -
390550610250000,0610,"Decatur SD 61, Macon County",Decatur SD 61,Macon,UNIT,LARGE,P-12,Mrs. Lisa M Taylor,101 W Cerro Gordo St,Decatur,IL,62523 1001,217424-3010,39.84679189,-88.95600273,- -
390550090260000,0090,"Sangamon Valley CUSD 9, Macon County",Sangamon Valley CUSD 9,Macon,UNIT,MEDIUM,P-12,Mr. Robert D Meadows,PO Box 200,Niantic,IL,62551 0200,217668-2338,39.85318142,-89.15764773,- -
110213020260000,3020,"Villa Grove CUSD 302, Douglas County",Villa Grove CUSD 302,Douglas,UNIT,MEDIUM,P-12,Mr. Norman Tracy,400 N Sycamore St,Villa Grove,IL,61956 9771,217832-2261,39.86616727,-88.16046979,- -
510840140260000,0140,"Riverton CUSD 14, Sangamon County",Riverton CUSD 14,Sangamon,UNIT,MEDIUM,P-12,Dr. Lance Thurman,PO Box 1010,Riverton,IL,62561 1010,217629-6009,39.86626606,-89.50868111,- -
510840080260000,0080,"Pleasant Plains CUSD 8, Sangamon County",Pleasant Plains CUSD 8,Sangamon,UNIT,MEDIUM,P-12,Mr. Matt Runge,315 W Church St,Pleasant Plains,IL,62677 9709,217626-1041,39.87407115,-89.92351278,- -
010010020260000,0020,"Liberty CUSD 2, Adams County",Liberty CUSD 2,Adams,UNIT,MEDIUM,P-12,Mrs. Kelle Bunch,505 N Park St,Liberty,IL,62347 1107,217645-3433,39.88027096,-91.10636498,- -
390741000260000,1000,"Cerro Gordo CUSD 100, Piatt County",Cerro Gordo CUSD 100,Piatt,UNIT,MEDIUM,P-12,Mr. Brett Robinson,PO Box 79,Cerro Gordo,IL,61818 0079,217763-5221,39.88031393,-88.71922446,- -
010092620260000,2620,"A-C Central CUSD 262, Cass County",A-C Central CUSD 262,Cass,UNIT,SMALL,K-12,Mr. Timothy Page,PO Box 260,Ashland,IL,62612 0260,217476-8112,39.88949625,-90.06705239,- -
390740050260000,0050,"Bement CUSD 5, Piatt County",Bement CUSD 5,Piatt,UNIT,SMALL,P-12,Ms. Sheila L Greenwood,201 S Champaign St,Bement,IL,61813 1512,217678-4200,39.92106135,-88.56837848,- -
010011720220000,1720,"Quincy SD 172, Adams County",Quincy SD 172,Adams,UNIT,LARGE,P-12,Mr. Cal Lee,1416 Maine St,Quincy,IL,62301 4261,217223-8700,39.93119660,-91.39314490,- -
390550110260000,0110,"Warrensburg-Latham CUSD 11, Macon County",Warrensburg-Latham CUSD 11,Macon,UNIT,MEDIUM,P-12,Mrs. Kristen J Kendrick-Weikle,430 W North St,Warrensburg,IL,62573 2001,217672-3514,39.93332052,-89.05697395,- -
390550010260000,0010,"Argenta-Oreana CUSD 1, Macon County",Argenta-Oreana CUSD 1,Macon,UNIT,MEDIUM,P-12,Mr. Damian D Jones,PO Box 440,Argenta,IL,62501 0440,217795-2313,39.93395711,-88.80518216,- -
010090640260000,0640,"Virginia CUSD 64, Cass County",Virginia CUSD 64,Cass,UNIT,SMALL,P-12,Mr. Brent ODaniell,651 S Morgan St,Virginia,IL,62691 1547,217452-3085,39.94678173,-90.21697791,- -
510840150260000,0150,"Williamsville CUSD 15, Sangamon County",Williamsville CUSD 15,Sangamon,UNIT,MEDIUM,P-12,Mr. David Root,800 S Walnut St,Williamsville,IL,62693 9729,217566-2014,39.95826892,-89.51727655,- -
540925120260000,5120,"Salt Fork Community Unit District  512, Vermilion County",Salt Fork Community Unit District  512,Vermilion,UNIT,MEDIUM,P-12,Dr. Phillip T Harrison,7087 N 600 East Rd,Sidell,IL,61876 6515,217288-9306,39.96972634,-87.82362305,- -
090100070260000,0070,"Tolono CUSD 7, Champaign County",Tolono CUSD 7,Champaign,UNIT,MEDIUM,P-12,Mr. Andy Larson,PO Box 720,Tolono,IL,61880 0720,217485-6510,39.97359768,-88.24581459,- -
010050010260000,0010,"Brown County CUSD 1, Brown County",Brown County CUSD 1,Brown,UNIT,MEDIUM,P-12,Mrs. Vicki Phillips,503 NW Cross St,Mount Sterling,IL,62353 1149,217773-7502,39.98997884,-90.76556129,- -
010090150260000,0150,"Beardstown CUSD 15, Cass County",Beardstown CUSD 15,Cass,UNIT,MEDIUM,P-12,Mr. Reggie Clinton,500 E 15th St,Beardstown,IL,62618 2052,217323-3099,40.00829329,-90.42268470,- -
170540230260000,0230,"Mt Pulaski CUSD 23, Logan County",Mt Pulaski CUSD 23,Logan,UNIT,SMALL,P-12,Mr. Todd Hamm,119 N Garden St,Mount Pulaski,IL,62548 1285,217792-7222,40.01072042,-89.28106938,- -
510652020260000,2020,"Porta CUSD 202, Menard County",Porta CUSD 202,Menard,UNIT,MEDIUM,P-12,Mr. Matthew Brue,PO Box 202,Petersburg,IL,62675 0202,217632-3803,40.02188845,-89.85912257,- -
390740250260000,0250,"Monticello CUSD 25, Piatt County",Monticello CUSD 25,Piatt,UNIT,MEDIUM,P-12,Dr. Victor Zimmerman,2 Sage Dr,Monticello,IL,61856 1813,217762-8511,40.02687060,-88.57953855,- -
390550020260000,0020,"Maroa Forsyth CUSD 2, Macon County",Maroa Forsyth CUSD 2,Macon,UNIT,MEDIUM,P-12,Mr. Michael T Williams,PO Box 738,Maroa,IL,61756 0738,217794-3488,40.03123345,-88.97343994,- -
090100080260000,0080,"Heritage CUSD 8, Champaign County",Heritage CUSD 8,Champaign,UNIT,SMALL,K-12,Mr. Thomas M Davis,512 W 1st St,Homer,IL,61849 1215,217896-2421,40.03618784,-87.96447966,- -
540920020260000,0020,"Westville CUSD 2, Vermilion County",Westville CUSD 2,Vermilion,UNIT,MEDIUM,P-12,Dr. Seth Miller,125 W Ellsworth St,Westville,IL,61883 1233,217267-3141,40.05067120,-87.63954518,- -
010010030260000,0030,"Central CUSD 3, Adams County",Central CUSD 3,Adams,UNIT,MEDIUM,P-12,Mr. Martin Cook,2110 Highway 94 N,Camp Point,IL,62320 2516,217593-7116,40.07055815,-91.03000894,- -
170540880020000,0880,"New Holland-Middletown ED 88, Logan County",New Holland-Middletown ED 88,Logan,ELEMENTARY,SMALL,K-8,Mr. Todd Dugan,75 1250th St,Middletown,IL,62666 9734,217445-2421,40.09953894,-89.58532847,- -
210280910040000,0910,"Akin CCSD 91, Franklin County",Akin CCSD 91,Franklin,ELEMENTARY,SMALL,P-8,Ms. Kelly Clark,21962 Akin Blacktop,Akin,IL,62890 1304,618627-2180,40.10756121,-89.16115630,- -
090100040260000,0040,"Champaign CUSD 4, Champaign County",Champaign CUSD 4,Champaign,UNIT,LARGE,P-12,Dr. Judy Wiegand,703 S New St,Champaign,IL,61820 5818,217351-3800,40.10899098,-88.25407787,- -
090101160220000,1160,"Urbana SD 116, Champaign County",Urbana SD 116,Champaign,UNIT,LARGE,P-12,Dr. Donald D Owen,PO Box 3039,Urbana,IL,61803 3039,217384-3636,40.11025050,-88.19626792,- -
010010040260000,0040,"CUSD 4, Adams County",CUSD 4,Adams,UNIT,MEDIUM,K-12,Mr. Brian Kurz,PO Box 200,Mendon,IL,62351 0200,217936-2111,40.11573688,-91.26754901,- -
390740570260000,0570,"Deland-Weldon CUSD 57, Piatt County",Deland-Weldon CUSD 57,Piatt,UNIT,SMALL,P-12,Dr. Jeffrey Holmes,304 E IL Route 10,De Land,IL,61839 7020,217736-2311,40.12519338,-88.59652111,- -
540920760260000,0760,"Oakwood CUSD 76, Vermilion County",Oakwood CUSD 76,Vermilion,UNIT,MEDIUM,P-12,Mr. Gary Lewis,12190 US Route 150,Oakwood,IL,61858 6174,217446-6081,40.12671017,-87.70147891,- -
260850050260000,0050,"Schuyler-Industry CUSD 5, Schuyler County",Schuyler-Industry CUSD 5,Schuyler,UNIT,MEDIUM,P-12,Mr. Fred Roberts,740 Maple Ave,Rushville,IL,62681 1048,217322-4311,40.12692301,-90.56563298,- -
540921180240000,1180,"Danville CCSD 118, Vermilion County",Danville CCSD 118,Vermilion,UNIT,LARGE,P-12,Ms. Alicia Geddis,516 N Jackson St,Danville,IL,61832 4677,217444-1004,40.13348528,-87.62741338,- -
170540610040000,0610,"Chester-East Lincoln CCSD 61, Logan County",Chester-East Lincoln CCSD 61,Logan,ELEMENTARY,MEDIUM,P-8,Mr. Robert Bagby,1300 1500th St,Lincoln,IL,62656 5127,217732-4136,40.13589019,-89.34730933,- -
170544040160000,4040,"Lincoln CHSD 404, Logan County",Lincoln CHSD 404,Logan,HIGH SCHOOL,MEDIUM,9-12,Mr. Robert Bagby,1000 Railer Way,Lincoln,IL,62656 3180,217732-4131,40.137658000,-89.358326000,- -
090101690040000,1690,"St Joseph CCSD 169, Champaign County",St Joseph CCSD 169,Champaign,ELEMENTARY,MEDIUM,P-8,Todd Pence,PO Box 409,Saint Joseph,IL,61873 0409,217469-2291,40.13779491,-88.03922932,- -
090103050160000,3050,"St Joseph Ogden CHSD 305, Champaign County",St Joseph Ogden CHSD 305,Champaign,HIGH SCHOOL,SMALL,9-12,Mr. Brian E Brooks,PO Box 890,Saint Joseph,IL,61873 0890,217469-2586,40.13779491,-88.03922932,- -
170540920040000,0920,"West Lincoln-Broadwell ESD 92, Logan County",West Lincoln-Broadwell ESD 92,Logan,ELEMENTARY,SMALL,K-8,Mr. Bailey J Climer,2695 Woodlawn Rd,Lincoln,IL,62656 9632,217732-2630,40.13986523,-89.37163750,- -
170200150260000,0150,"Clinton CUSD 15, Dewitt County",Clinton CUSD 15,Dewitt,UNIT,LARGE,P-12,Mr. Curt Nettles,1210 State Route 54W,Clinton,IL,61727 2302,217935-8321,40.14231090,-88.95988937,- -
170540270020000,0270,"Lincoln ESD 27, Logan County",Lincoln ESD 27,Logan,ELEMENTARY,MEDIUM,P-8,Mr. Kent D Froebe,304 8th St,Lincoln,IL,62656 2658,217732-2522,40.15044908,-89.37194818,- -
090101970040000,1970,"Prairieview-Ogden CCSD 197, Champaign County",Prairieview-Ogden CCSD 197,Champaign,ELEMENTARY,SMALL,K-8,Mr. Victor R White,PO Box 27,Royal,IL,61871 0027,217583-3300,40.19022231,-87.96804248,- -
530601890260000,1890,"Illini Central CUSD 189, Mason County",Illini Central CUSD 189,Mason,UNIT,MEDIUM,P-12,Mr. Beau Fretueg,208 N West Ave,Mason City,IL,62664 1066,217482-5180,40.20358325,-89.70687209,- -
090100030260000,0030,"Mahomet-Seymour CUSD 3, Champaign County",Mahomet-Seymour CUSD 3,Champaign,UNIT,LARGE,P-12,Mr. Rick Johnston,PO Box 229,Mahomet,IL,61853 0229,217586-4995,40.22146930,-88.41679911,- -
260343370260000,3370,"Southeastern CUSD 337, Hancock County",Southeastern CUSD 337,Hancock,UNIT,MEDIUM,P-12,Mr. Todd Fox,PO Box 215,Augusta,IL,62311 0215,217392-2172,40.22198433,-90.91775620,- -
260290010260000,0010,"Astoria CUSD 1, Fulton County",Astoria CUSD 1,Fulton,UNIT,SMALL,P-12,Mr. Don L Willett,402 N Jefferson St,Astoria,IL,61501 8670,309329-2156,40.22784460,-90.35259384,- -
540920010260000,0010,"Bismarck Henning CUSD, Vermilion County",Bismarck Henning CUSD,Vermilion,UNIT,MEDIUM,K-12,Mr. Scott E Watson,PO Box 350,Bismarck,IL,61814 0350,217759-7261,40.23061225,-87.57247406,- -
090101300040000,1300,"Thomasboro CCSD 130, Champaign County",Thomasboro CCSD 130,Champaign,ELEMENTARY,SMALL,P-8,Bonnie McArthur,201 N Phillips St,Thomasboro,IL,61878 9784,217643-3275,40.23971185,-88.14942799,- -
170540210260000,0210,"Hartsburg Emden CUSD 21, Logan County",Hartsburg Emden CUSD 21,Logan,UNIT,SMALL,K-12,Mr. Terry Wisniewski,400 W Front St,Hartsburg,IL,62643 7325,217642-5244,40.24298979,-89.45170037,- -
170200180260000,0180,"Blue Ridge CUSD 18, Dewitt County",Blue Ridge CUSD 18,Dewitt,UNIT,MEDIUM,P-12,Mrs. Susan E Wilson,411 N John St,Farmer City,IL,61842 1159,309928-9141,40.24693960,-88.64620450,- -
540920610030000,0610,"Armstrong-Ellis Cons SD 61, Vermilion County",Armstrong-Ellis Cons SD 61,Vermilion,ELEMENTARY,SMALL,P-8,William Mulvaney,PO Box 7,Armstrong,IL,61812 0007,217569-2115,40.25008693,-87.88668415,- -
540922250170000,2250,"Armstrong Twp HSD 225, Vermilion County",Armstrong Twp HSD 225,Vermilion,HIGH SCHOOL,SMALL,9-12,Mr. William Mulvaney,PO Box 37,Armstrong,IL,61812 0037,217569-2122,40.25008693,-87.88668415,- -
530601260260000,1260,"Havana CUSD 126, Mason County",Havana CUSD 126,Mason,UNIT,MEDIUM,P-12,Mr. R Mathew Plater,501 S McKinley St,Havana,IL,62644 1867,309543-3384,40.29466016,-90.05468825,- -
540920100260000,0100,"Potomac CUSD 10, Vermilion County",Potomac CUSD 10,Vermilion,UNIT,SMALL,P-8,Mrs. Jamie Ann Dorsey,7915 US Route 136,Potomac,IL,61865 3158,217987-6155,40.30449906,-87.80254659,- -
090101370020000,1370,"Rantoul City SD 137, Champaign County",Rantoul City SD 137,Champaign,ELEMENTARY,MEDIUM,P-8,Mrs. Michelle Ramage,400 E Wabash Ave,Rantoul,IL,61866 3013,217893-4171,40.30687594,-88.15546312,- -
090101930170000,1930,"Rantoul Township HSD 193, Champaign County",Rantoul Township HSD 193,Champaign,HIGH SCHOOL,MEDIUM,9-12,Mr. Scott Amerio,200 S Sheldon St,Rantoul,IL,61866 2431,217892-6001,40.30942573,-88.15071108,- -
090101880040000,1880,"Gifford CCSD 188, Champaign County",Gifford CCSD 188,Champaign,ELEMENTARY,SMALL,K-8,Mr. Rod Grimsley,PO Box 70,Gifford,IL,61847 0070,217568-7733,40.31311617,-88.01539044,- -
170640040260000,0040,"Heyworth CUSD 4, McLean County",Heyworth CUSD 4,McLean,UNIT,MEDIUM,P-12,Dr. Ty E Wolf,522 E Main St,Heyworth,IL,61745 9694,309473-2322,40.31431561,-88.97098955,- -
090100010260000,0010,"Fisher CUSD 1, Champaign County",Fisher CUSD 1,Champaign,UNIT,MEDIUM,K-12,Ms. Barbara Thompson,PO Box 700,Fisher,IL,61843 0700,217897-6125,40.31534244,-88.38395992,- -
530907030260000,7030,"Delavan CUSD 703, Tazewell County",Delavan CUSD 703,Tazewell,UNIT,SMALL,P-12,Dr. Andrew Brooks,907 Locust St,Delavan,IL,61734 9327,309244-8283,40.33520512,-89.48985087,- -
170640020260000,0020,"LeRoy CUSD 2, McLean County",LeRoy CUSD 2,McLean,UNIT,MEDIUM,P-12,Gary R Tipsord,600 E Pine St,Le Roy,IL,61752 1860,309962-4211,40.34636500,-88.75479913,- -
260343160260000,3160,"Warsaw CUSD 316, Hancock County",Warsaw CUSD 316,Hancock,UNIT,SMALL,"P-6,9-12",Mr. Bob Gound,340 S 11th St,Warsaw,IL,62379 1431,217256-4282,40.35507045,-91.42943077,- -
260290020260000,0020,"V I T CUSD 2, Fulton County",V I T CUSD 2,Fulton,UNIT,SMALL,P-12,Mr. Mike Curry,1502 E US Highway 136,Table Grove,IL,61482 9612,309758-5138,40.35683556,-90.41789403,- -
540920070260000,0070,"Rossville-Alvin CUSD 7, Vermilion County",Rossville-Alvin CUSD 7,Vermilion,UNIT,SMALL,P-8,Ms. Crystal Johnson,350 N Chicago St,Rossville,IL,60963 9700,217748-6666,40.38165081,-87.67021751,- -
090101420040000,1420,"Ludlow CCSD 142, Champaign County",Ludlow CCSD 142,Champaign,ELEMENTARY,SMALL,K-8,Ms. Drusilla Lobmaster,PO Box 130,Ludlow,IL,60949 0130,217396-5261,40.38215906,-88.10291794,- -
260290970260000,0970,"Lewistown CUSD 97, Fulton County",Lewistown CUSD 97,Fulton,UNIT,MEDIUM,P-12,Mrs. Jeanne Davis,15501 E Avenue L,Lewistown,IL,61542 9454,309547-5826,40.38602525,-90.14476342,- -
260343280240000,3280,"Hamilton CCSD 328, Hancock County",Hamilton CCSD 328,Hancock,UNIT,MEDIUM,P-12,Mr. Joseph Yurko,270 N 10th St,Hamilton,IL,62341 1500,866332-3880,40.39616416,-91.34525800,- -
170640160260000,0160,"Olympia CUSD 16, McLean County",Olympia CUSD 16,McLean,UNIT,LARGE,P-12,Dr. Andrew S Wise,903 E 800 North Rd,Stanford,IL,61774 9612,309379-6011,40.39869843,-89.25223449,- -
170640030260000,0030,"Tri Valley CUSD 3, McLean County",Tri Valley CUSD 3,McLean,UNIT,MEDIUM,P-12,Dr. David Mouser,410 E Washington St,Downs,IL,61736 9380,309378-2351,40.40209255,-88.83865711,- -
260343170040000,3170,"Carthage ESD 317, Hancock County",Carthage ESD 317,Hancock,ELEMENTARY,MEDIUM,P-8,Mrs. Vicki Hardy,210 S Adams St,Carthage,IL,62321 1420,217357-3922,40.41044965,-91.13466256,- -
260343070160000,3070,"Illini West H S Dist 307, Hancock County",Illini West H S Dist 307,Hancock,HIGH SCHOOL,SMALL,9-12,Mrs. Kim Schilson,600 Miller St,Carthage,IL,62321 1129,217357-9607,40.412230000,-91.136349000,- -
530601910260000,1910,"Midwest Central CUSD 191, Mason County",Midwest Central CUSD 191,Mason,UNIT,MEDIUM,P-12,Mr. Todd Hellrigel,1010 S Washington St,Manito,IL,61546 9474,309968-6868,40.41404567,-89.78256730,- -
260621030260000,1030,"West Prairie CUSD 103, McDonough County",West Prairie CUSD 103,McDonough,UNIT,MEDIUM,P-12,Dr. Jonathan Heerboth,204 S Hun St,Colchester,IL,62326 1129,309776-3180,40.42334941,-90.79122191,- -
090270100260000,0100,"Paxton-Buckley-Loda CUD 10, Ford County",Paxton-Buckley-Loda CUD 10,Ford,UNIT,MEDIUM,P-12,Mr. Clifford McClure,PO Box 50,Paxton,IL,60957 0050,217379-3314,40.44295766,-88.13625557,- -
260621850260000,1850,"Macomb CUSD 185, McDonough County",Macomb CUSD 185,McDonough,UNIT,MEDIUM,P-12,Dr. Patrick M Twomey,323 W Washington St,Macomb,IL,61455 2118,309833-4161,40.45756149,-90.67526974,- -
